,NormMSE,1-PCC,split,Method
K562_RPSA+ctrl_1+1,0.03548412770032883,0.06488148696371354,3,biolord
K562_RRM1+ctrl_1+1,0.6826107501983643,0.054077125154435635,3,biolord
K562_RRP1+ctrl_1+1,0.6551000475883484,0.20205654646269977,3,biolord
K562_RRS1+ctrl_1+1,0.4575982987880707,0.07435091584920883,3,biolord
K562_RSL24D1+ctrl_1+1,0.30719348788261414,0.04534135933499783,3,biolord
K562_RUVBL1+ctrl_1+1,0.8272285461425781,0.4508488677092828,3,biolord
K562_SART3+ctrl_1+1,0.8441027998924255,0.7282435157103464,3,biolord
K562_SBNO1+ctrl_1+1,0.857232928276062,1.1997062728041783,3,biolord
K562_SEH1L+ctrl_1+1,0.6070631146430969,0.1705373365111882,3,biolord
K562_SETD1A+ctrl_1+1,0.8322301506996155,0.41562157683074474,3,biolord
K562_SF1+ctrl_1+1,0.9858172535896301,0.7636580652688281,3,biolord
K562_SF3A1+ctrl_1+1,0.42776399850845337,0.15210254544217605,3,biolord
K562_SF3A2+ctrl_1+1,0.21578583121299744,0.08101297670509666,3,biolord
K562_SF3B2+ctrl_1+1,0.2068147510290146,0.03964847279712558,3,biolord
K562_SF3B4+ctrl_1+1,0.33429616689682007,0.17875694631948136,3,biolord
K562_SKA3+ctrl_1+1,1.2379950284957886,1.3265117956325412,3,biolord
K562_SLC7A5+ctrl_1+1,0.5612403750419617,0.13579994803876616,3,biolord
K562_SLC39A9+ctrl_1+1,0.8637040853500366,0.5790948376525193,3,biolord
K562_SNAPC1+ctrl_1+1,0.8604674339294434,0.1673433374526212,3,biolord
K562_SNRNP25+ctrl_1+1,0.7599565982818604,0.4661450273124501,3,biolord
K562_SNRPD1+ctrl_1+1,0.2640039026737213,0.12118790605745744,3,biolord
K562_SNRPE+ctrl_1+1,0.2222820520401001,0.09612789168022573,3,biolord
K562_SNRPG+ctrl_1+1,0.1380738615989685,0.09460899652913213,3,biolord
K562_SNW1+ctrl_1+1,0.43855273723602295,0.20541671430692077,3,biolord
K562_SRFBP1+ctrl_1+1,0.4540644586086273,0.2058066182071343,3,biolord
K562_SRRM1+ctrl_1+1,0.5027559399604797,0.2958188048796728,3,biolord
K562_SRSF7+ctrl_1+1,0.9246042966842651,0.6216843737638555,3,biolord
K562_SSRP1+ctrl_1+1,0.564625084400177,0.2189939427189529,3,biolord
K562_SUGT1+ctrl_1+1,0.8558793067932129,0.5241744687082246,3,biolord
K562_SUPT6H+ctrl_1+1,0.7888084053993225,0.32776059675961733,3,biolord
K562_SURF6+ctrl_1+1,0.2822186052799225,0.07740714042756736,3,biolord
K562_TAF1D+ctrl_1+1,0.5096010565757751,0.10527299472596496,3,biolord
K562_TAF2+ctrl_1+1,0.8473184704780579,0.459556451998651,3,biolord
K562_TAF8+ctrl_1+1,0.8912476897239685,0.5182095446944004,3,biolord
K562_TARS+ctrl_1+1,0.8172841668128967,0.42646861355024157,3,biolord
K562_TCOF1+ctrl_1+1,0.6332376599311829,0.6402179972274098,3,biolord
K562_TEFM+ctrl_1+1,0.8499993085861206,0.46883667551446706,3,biolord
K562_THAP1+ctrl_1+1,0.8464897274971008,0.5144646354892757,3,biolord
K562_THAP11+ctrl_1+1,1.2307015657424927,1.6012346062489087,3,biolord
K562_THOC1+ctrl_1+1,0.8534885048866272,0.4568586795794545,3,biolord
K562_THOC7+ctrl_1+1,0.661693274974823,0.09839647356420755,3,biolord
K562_TIMM13+ctrl_1+1,0.6918473839759827,0.23053027712740004,3,biolord
K562_TIMM23B+ctrl_1+1,0.794518232345581,0.14828970758389914,3,biolord
K562_TMX2+ctrl_1+1,0.5701083540916443,0.15551688095547433,3,biolord
K562_TPR+ctrl_1+1,0.7223833203315735,0.2019487396464683,3,biolord
K562_TRMT5+ctrl_1+1,0.8739819526672363,0.37945151736494154,3,biolord
K562_TRMT10C+ctrl_1+1,1.0436187982559204,0.8642591033130884,3,biolord
K562_TRRAP+ctrl_1+1,0.9747039675712585,0.8382089855149388,3,biolord
K562_TTC27+ctrl_1+1,1.4410057067871094,1.7540138094918802,3,biolord
K562_TTK+ctrl_1+1,0.524649441242218,0.554804076673463,3,biolord
K562_TUBGCP2+ctrl_1+1,0.730143129825592,0.4735530831749202,3,biolord
K562_TWISTNB+ctrl_1+1,0.8322951793670654,0.137627137824893,3,biolord
K562_TXNL4A+ctrl_1+1,0.7216334342956543,0.31803633357048966,3,biolord
K562_U2AF2+ctrl_1+1,0.36810797452926636,0.11007922401859105,3,biolord
K562_U2SURP+ctrl_1+1,0.8253961205482483,0.2840389769989997,3,biolord
K562_UBA2+ctrl_1+1,0.9643592834472656,0.9293523059459403,3,biolord
K562_UBAP1+ctrl_1+1,0.5651789307594299,0.1797732124105096,3,biolord
K562_UBE2I+ctrl_1+1,0.942408561706543,0.6611518148129107,3,biolord
K562_UBQLN4+ctrl_1+1,0.8359532952308655,0.7295135476160794,3,biolord
K562_UFM1+ctrl_1+1,1.271262526512146,1.1633935030549765,3,biolord
K562_UQCC2+ctrl_1+1,0.902315080165863,0.609389356977772,3,biolord
K562_UQCRB+ctrl_1+1,1.1832233667373657,0.9805532081518322,3,biolord
K562_UQCRFS1+ctrl_1+1,1.062190294265747,1.0419639551546425,3,biolord
K562_URI1+ctrl_1+1,0.837539792060852,0.6771931739058346,3,biolord
K562_USP5+ctrl_1+1,0.8511099219322205,0.6459868948440999,3,biolord
K562_USP39+ctrl_1+1,0.5624105334281921,0.1643166076100897,3,biolord
K562_UTP6+ctrl_1+1,0.2109195590019226,0.03440313944929585,3,biolord
K562_UTP15+ctrl_1+1,0.37893468141555786,0.03715083375573158,3,biolord
K562_VPS29+ctrl_1+1,0.8117197155952454,0.29743225453421474,3,biolord
K562_VPS72+ctrl_1+1,0.7263811826705933,0.3271041065454483,3,biolord
K562_WDR24+ctrl_1+1,0.6689231395721436,0.34047199157066643,3,biolord
K562_WDR55+ctrl_1+1,0.589236855506897,0.37941113649867475,3,biolord
K562_XPO1+ctrl_1+1,0.792888879776001,0.13595353718847036,3,biolord
K562_XRCC6+ctrl_1+1,0.8858237266540527,0.5222710761008784,3,biolord
K562_ZBTB17+ctrl_1+1,1.041706919670105,0.6925910933350679,3,biolord
K562_ZNRD1+ctrl_1+1,0.8738133311271667,0.4779423117870465,3,biolord
K562_AAMP+ctrl_1+1,0.5967899560928345,0.18168417225115263,4,biolord
K562_AATF+ctrl_1+1,0.7799544334411621,0.16747623274568468,4,biolord
K562_ABCF1+ctrl_1+1,0.5460662841796875,0.18061973643489182,4,biolord
K562_ACTB+ctrl_1+1,0.9991552233695984,1.5528381176118273,4,biolord
K562_ACTR6+ctrl_1+1,1.2958232164382935,1.1923366574083047,4,biolord
K562_ACTR8+ctrl_1+1,0.7778909206390381,1.0135935736470856,4,biolord
K562_ANAPC4+ctrl_1+1,0.8599099516868591,0.26669947762275115,4,biolord
K562_AQR+ctrl_1+1,0.628000795841217,0.04281086474657059,4,biolord
K562_ARCN1+ctrl_1+1,0.3112204372882843,0.1466677002608776,4,biolord
K562_ARL2+ctrl_1+1,0.9226051568984985,0.4300976996310055,4,biolord
K562_ARMC7+ctrl_1+1,0.7662184238433838,0.6432917969650589,4,biolord
K562_ATF4+ctrl_1+1,0.9781657457351685,0.8347168673717533,4,biolord
K562_ATP6AP1+ctrl_1+1,1.0797653198242188,0.9604655633156653,4,biolord
K562_ATR+ctrl_1+1,0.8920125365257263,0.6911642178893089,4,biolord
K562_BCAS2+ctrl_1+1,0.46022167801856995,0.12200742011191323,4,biolord
K562_BTF3+ctrl_1+1,1.1440494060516357,1.289630206196307,4,biolord
K562_BUD13+ctrl_1+1,0.24127741158008575,0.03612278896707721,4,biolord
K562_BUD31+ctrl_1+1,0.8985906839370728,0.437430855614366,4,biolord
K562_CACTIN+ctrl_1+1,0.8903899788856506,0.385079142608447,4,biolord
K562_CDC6+ctrl_1+1,0.6867914199829102,0.2255789963528514,4,biolord
K562_CENPC+ctrl_1+1,0.31161248683929443,0.3410614770837128,4,biolord
K562_CHEK1+ctrl_1+1,0.7619920372962952,0.3576892957498785,4,biolord
K562_CLTC+ctrl_1+1,0.6330189108848572,0.29419305943883955,4,biolord
K562_CNIH4+ctrl_1+1,1.069301724433899,0.9603743479819968,4,biolord
K562_CNOT2+ctrl_1+1,0.6739501357078552,0.31021143193356693,4,biolord
K562_COPB2+ctrl_1+1,0.3544800579547882,0.1822766083641909,4,biolord
K562_COPS3+ctrl_1+1,0.9253093600273132,0.77263446226425,4,biolord
K562_COPS4+ctrl_1+1,0.7789356112480164,0.3941094354377128,4,biolord
K562_COPS6+ctrl_1+1,0.84987473487854,0.5229977947310545,4,biolord
K562_CRNKL1+ctrl_1+1,0.2333580106496811,0.0945138422830496,4,biolord
K562_CUL7+ctrl_1+1,0.9504870772361755,0.5534496336476877,4,biolord
K562_CWC22+ctrl_1+1,0.5887186527252197,0.17755022142955568,4,biolord
K562_CYCS+ctrl_1+1,0.9692921042442322,0.8604052193786629,4,biolord
K562_DAD1+ctrl_1+1,1.1863690614700317,1.6572270764736459,4,biolord
K562_DARS+ctrl_1+1,0.7534329295158386,0.18477710051229224,4,biolord
K562_DDX6+ctrl_1+1,0.5808578729629517,0.12407558216364123,4,biolord
K562_DDX10+ctrl_1+1,0.4112687408924103,0.13574815362881054,4,biolord
K562_DDX47+ctrl_1+1,0.36772218346595764,0.043229748276644386,4,biolord
K562_DDX55+ctrl_1+1,0.306892067193985,0.08230721358995652,4,biolord
K562_DHX36+ctrl_1+1,0.7188467979431152,0.3984501093509607,4,biolord
K562_DHX37+ctrl_1+1,0.3937467336654663,0.13282991654705256,4,biolord
K562_DIMT1+ctrl_1+1,0.33285412192344666,0.07771013450110331,4,biolord
K562_DKC1+ctrl_1+1,0.38860854506492615,0.20116595143190352,4,biolord
K562_DNAJA3+ctrl_1+1,0.9661499261856079,0.6797689343366073,4,biolord
K562_DONSON+ctrl_1+1,0.7804487943649292,0.40745293465442955,4,biolord
K562_DPH2+ctrl_1+1,0.8322135806083679,0.8715899098897353,4,biolord
K562_DTYMK+ctrl_1+1,0.6668549180030823,0.24228598922491074,4,biolord
K562_DYNC1I2+ctrl_1+1,0.20197033882141113,0.13258226485049818,4,biolord
K562_DYNLL1+ctrl_1+1,0.9914108514785767,0.8518301236908883,4,biolord
K562_EIF2B1+ctrl_1+1,0.6644744873046875,0.35475123941432685,4,biolord
K562_EIF2B2+ctrl_1+1,0.7539225816726685,0.16815611702622846,4,biolord
K562_EIF2S2+ctrl_1+1,0.9912242293357849,1.2227052135276608,4,biolord
K562_EIF3CL+ctrl_1+1,0.31707125902175903,0.09347227160697003,4,biolord
K562_EIF3I+ctrl_1+1,0.4461138844490051,0.106750171224121,4,biolord
K562_EIF3J+ctrl_1+1,0.8941761255264282,0.702868644031696,4,biolord
K562_EIF5A+ctrl_1+1,0.8298338055610657,0.4825449393247254,4,biolord
K562_ELP5+ctrl_1+1,1.074267864227295,0.910337470471859,4,biolord
K562_ERCC2+ctrl_1+1,0.9379031658172607,0.7301765491720289,4,biolord
K562_ETF1+ctrl_1+1,0.8222444653511047,0.2697110016015358,4,biolord
K562_EXOSC4+ctrl_1+1,0.9709475636482239,0.7036926649016095,4,biolord
K562_EXOSC7+ctrl_1+1,1.040101170539856,1.4866105846012942,4,biolord
K562_EXOSC8+ctrl_1+1,0.9748450517654419,0.4411596450518118,4,biolord
K562_FARSA+ctrl_1+1,0.6557901501655579,0.12518799561075866,4,biolord
K562_GINS2+ctrl_1+1,0.6044505834579468,0.08717216225340962,4,biolord
K562_GLE1+ctrl_1+1,0.517466127872467,0.20067450022906996,4,biolord
K562_GPN1+ctrl_1+1,0.6059724688529968,0.15287654870189726,4,biolord
K562_GRPEL1+ctrl_1+1,0.6710301041603088,0.16468080237973481,4,biolord
K562_GRSF1+ctrl_1+1,0.8164178729057312,0.629906480156933,4,biolord
K562_GTPBP4+ctrl_1+1,0.4945795238018036,0.08329490179312415,4,biolord
K562_GUCD1+ctrl_1+1,0.363435298204422,0.12703694915398955,4,biolord
K562_HAUS5+ctrl_1+1,0.6832854747772217,0.46185803648040746,4,biolord
K562_HDAC7+ctrl_1+1,0.7345557808876038,0.21355213969945908,4,biolord
K562_HINFP+ctrl_1+1,0.7894185781478882,0.3423924097442068,4,biolord
K562_HSD17B12+ctrl_1+1,0.5558802485466003,0.12914585787802935,4,biolord
K562_IARS+ctrl_1+1,0.7469022870063782,0.24598391074687243,4,biolord
K562_IMPDH2+ctrl_1+1,0.8099676370620728,0.446656527929008,4,biolord
K562_INTS6+ctrl_1+1,0.8412885069847107,0.3968906543159392,4,biolord
K562_KANSL1+ctrl_1+1,0.8757840394973755,0.27492530470044585,4,biolord
K562_KIF20A+ctrl_1+1,0.9153130054473877,0.5962286095018499,4,biolord
K562_KIN+ctrl_1+1,0.5852938294410706,0.7239207417878788,4,biolord
K562_KRI1+ctrl_1+1,0.18627212941646576,0.06640476205211598,4,biolord
K562_LARS+ctrl_1+1,0.6926196813583374,0.1425852170214057,4,biolord
K562_LETM1+ctrl_1+1,0.8566280007362366,0.4165547739248723,4,biolord
K562_LONP1+ctrl_1+1,1.1375527381896973,1.4008439257158898,4,biolord
K562_LTV1+ctrl_1+1,0.88509601354599,0.15056960733636515,4,biolord
K562_MAGOH+ctrl_1+1,0.6154676079750061,0.11722495598951355,4,biolord
K562_MARS2+ctrl_1+1,0.9855552911758423,0.8451245030446444,4,biolord
K562_MARS+ctrl_1+1,0.8215898871421814,0.43579226289875805,4,biolord
K562_MAU2+ctrl_1+1,0.9834348559379578,0.9031146035340498,4,biolord
K562_MCM3+ctrl_1+1,0.8734448552131653,0.6390624562263838,4,biolord
K562_MCM6+ctrl_1+1,0.8368526697158813,0.5955295628227759,4,biolord
K562_MED4+ctrl_1+1,0.2901528477668762,0.06643699641426792,4,biolord
K562_MED6+ctrl_1+1,0.13678547739982605,0.07582725456450135,4,biolord
K562_MED10+ctrl_1+1,0.19186432659626007,0.04886989312944934,4,biolord
K562_MED19+ctrl_1+1,0.2247028648853302,0.08260671665266273,4,biolord
K562_MED21+ctrl_1+1,0.27961158752441406,0.1451924986904487,4,biolord
K562_MED22+ctrl_1+1,0.2815314531326294,0.25604329351335764,4,biolord
K562_MED29+ctrl_1+1,0.27432554960250854,0.17581094469642267,4,biolord
K562_METAP2+ctrl_1+1,0.9837229251861572,0.881986663978978,4,biolord
K562_MNAT1+ctrl_1+1,0.752909779548645,0.48074521552189253,4,biolord
K562_MRPL3+ctrl_1+1,0.36474862694740295,0.24776647583348677,4,biolord
K562_MRPL10+ctrl_1+1,0.7636854648590088,0.2984884164761752,4,biolord
K562_MRPL17+ctrl_1+1,0.8428710699081421,0.6387069013871951,4,biolord
K562_MRPL19+ctrl_1+1,0.7806517481803894,0.5030028335968382,4,biolord
K562_MRPL24+ctrl_1+1,0.37897810339927673,0.09425230417400599,4,biolord
K562_MRPL35+ctrl_1+1,0.519209623336792,0.2560647063073702,4,biolord
K562_MRPL36+ctrl_1+1,0.5667586326599121,0.12636467430274934,4,biolord
K562_MRPL38+ctrl_1+1,0.8219895362854004,0.6623470087652095,4,biolord
K562_MRPL39+ctrl_1+1,0.5449868440628052,0.4289468479109928,4,biolord
K562_MRPL43+ctrl_1+1,0.854990541934967,0.6022875624476001,4,biolord
K562_MRPL55+ctrl_1+1,0.5138346552848816,0.2007848799112253,4,biolord
K562_MRPS18A+ctrl_1+1,0.6583768725395203,0.8297637884970754,4,biolord
K562_MRPS28+ctrl_1+1,0.7930228114128113,0.3369041286059655,4,biolord
K562_MRPS35+ctrl_1+1,0.760714590549469,0.44548679277068004,4,biolord
K562_MTPAP+ctrl_1+1,0.9937720894813538,0.8763681260170415,4,biolord
K562_MYBBP1A+ctrl_1+1,0.487867146730423,0.09590166079578921,4,biolord
K562_MYBL2+ctrl_1+1,0.561288595199585,0.24201514190644957,4,biolord
K562_NAA10+ctrl_1+1,0.7055962681770325,0.551488367607817,4,biolord
K562_NAA25+ctrl_1+1,0.6458084583282471,0.24716803629416972,4,biolord
K562_NAT10+ctrl_1+1,0.5912339091300964,0.10706144344476343,4,biolord
K562_NBAS+ctrl_1+1,0.7961181402206421,0.48172117573267315,4,biolord
K562_NCAPH+ctrl_1+1,0.7334492802619934,0.3405731793027371,4,biolord
K562_NCBP1+ctrl_1+1,0.8663759827613831,0.5914094101171941,4,biolord
K562_NCBP2+ctrl_1+1,0.8926666975021362,1.0811000322719337,4,biolord
K562_NDC80+ctrl_1+1,0.11719544231891632,0.05471297564508859,4,biolord
K562_NDUFB10+ctrl_1+1,0.8338770270347595,0.3587760016671382,4,biolord
K562_NEDD8+ctrl_1+1,1.0371876955032349,0.7106880592182279,4,biolord
K562_NELFB+ctrl_1+1,0.8179396390914917,0.5090378283057362,4,biolord
K562_NEPRO+ctrl_1+1,0.7130317687988281,0.1438220627605915,4,biolord
K562_NOB1+ctrl_1+1,0.6490129828453064,0.16270654019899666,4,biolord
K562_NOC4L+ctrl_1+1,0.09502600133419037,0.027821877971291542,4,biolord
K562_NOL6+ctrl_1+1,0.08193081617355347,0.027189067543076817,4,biolord
K562_NOL8+ctrl_1+1,0.1428060531616211,0.05017287060036324,4,biolord
K562_NOL12+ctrl_1+1,0.39698678255081177,0.14270597230643034,4,biolord
K562_NOP58+ctrl_1+1,0.16841693222522736,0.12468885455746204,4,biolord
K562_NRBP1+ctrl_1+1,1.0014479160308838,0.951009237600374,4,biolord
K562_NRDE2+ctrl_1+1,0.6597955822944641,0.2196388014126569,4,biolord
K562_NUBP1+ctrl_1+1,0.4644582271575928,0.20735973400587682,4,biolord
K562_NUDC+ctrl_1+1,0.6599603295326233,0.5466396611009259,4,biolord
K562_NUDCD3+ctrl_1+1,0.5208308696746826,0.21226366102928296,4,biolord
K562_NUFIP1+ctrl_1+1,0.5306921005249023,0.3889820806798525,4,biolord
K562_NUMA1+ctrl_1+1,0.7598500847816467,0.7217663169431034,4,biolord
K562_NUP88+ctrl_1+1,0.6569029092788696,0.21197820020461222,4,biolord
K562_NUP160+ctrl_1+1,0.3548855781555176,0.110501020681113,4,biolord
K562_NUTF2+ctrl_1+1,0.7218062877655029,0.23171366135829885,4,biolord
K562_OGFOD1+ctrl_1+1,0.935552179813385,0.4612773490662221,4,biolord
K562_OGT+ctrl_1+1,0.956818699836731,1.0679247762891464,4,biolord
K562_OXA1L+ctrl_1+1,0.9062789082527161,0.30954762955661863,4,biolord
K562_PDCD7+ctrl_1+1,0.7095282673835754,0.31653082703996915,4,biolord
K562_PDCD11+ctrl_1+1,0.1928659826517105,0.12006132426904514,4,biolord
K562_PET117+ctrl_1+1,0.8660702705383301,0.6848948749247938,4,biolord
K562_PFDN2+ctrl_1+1,0.8036133646965027,0.49928971100598574,4,biolord
K562_PGAM1+ctrl_1+1,1.0509607791900635,1.0723179769702256,4,biolord
K562_PGPEP1+ctrl_1+1,0.7971215844154358,0.470163530564605,4,biolord
K562_PLRG1+ctrl_1+1,0.37599125504493713,0.021050633265986107,4,biolord
K562_PNISR+ctrl_1+1,0.6852494478225708,0.2676359626930207,4,biolord
K562_POLA2+ctrl_1+1,0.8154927492141724,0.40850774908903986,4,biolord
K562_POLD2+ctrl_1+1,0.7394858598709106,0.32419308729004115,4,biolord
K562_POLD3+ctrl_1+1,0.8472529053688049,0.4336397812294308,4,biolord
K562_POLR1B+ctrl_1+1,0.7438839077949524,0.18381183699239045,4,biolord
K562_POLR3B+ctrl_1+1,0.47348299622535706,0.18576901349933905,4,biolord
K562_POLR3C+ctrl_1+1,1.0528024435043335,0.8800253741210327,4,biolord
K562_PPIE+ctrl_1+1,0.7057104706764221,0.05694659904111177,4,biolord
K562_PPIH+ctrl_1+1,0.8166051506996155,0.5761283506799373,4,biolord
K562_PPRC1+ctrl_1+1,0.8808286786079407,1.1184727653344453,4,biolord
K562_PRELID1+ctrl_1+1,0.8942511081695557,0.6744129643775523,4,biolord
K562_PRMT5+ctrl_1+1,0.7665566205978394,0.5094570629225927,4,biolord
K562_PRPF4B+ctrl_1+1,0.9979960322380066,0.8571932812337764,4,biolord
K562_PRPF8+ctrl_1+1,0.15179038047790527,0.12755471339914948,4,biolord
K562_PRPF19+ctrl_1+1,0.4752959907054901,0.2585835065692663,4,biolord
K562_PSMA4+ctrl_1+1,0.5693193078041077,0.0922202724032104,4,biolord
K562_PSMC6+ctrl_1+1,0.4036650061607361,0.08048106484056916,4,biolord
K562_PSMD3+ctrl_1+1,0.8372439742088318,0.6320069623243398,4,biolord
K562_PSMD6+ctrl_1+1,0.5329055190086365,0.07237836977583356,4,biolord
K562_PSMD7+ctrl_1+1,0.5271598696708679,0.0763190974976169,4,biolord
K562_PSMG3+ctrl_1+1,0.8751807808876038,0.45355832925997674,4,biolord
K562_PSMG4+ctrl_1+1,0.7732597589492798,0.4763610330132906,4,biolord
K562_PTCD1+ctrl_1+1,0.5459772348403931,0.7097230289364234,4,biolord
K562_RARS2+ctrl_1+1,0.5900973677635193,0.19222121487837285,4,biolord
K562_RBBP8+ctrl_1+1,0.9861209392547607,0.9986264747585665,4,biolord
K562_RBM17+ctrl_1+1,0.7906947731971741,0.24185509511153214,4,biolord
K562_RBM25+ctrl_1+1,0.8020399212837219,0.2105187454726547,4,biolord
K562_RBMX+ctrl_1+1,0.8372657895088196,0.37962303904350847,4,biolord
K562_RFC2+ctrl_1+1,0.5896667242050171,0.15373146336060017,4,biolord
K562_RFC4+ctrl_1+1,0.7277050018310547,0.3042629879928427,4,biolord
K562_RNPS1+ctrl_1+1,0.8199469447135925,0.38550888092140667,4,biolord
K562_RPA2+ctrl_1+1,0.5339783430099487,0.10712560964748263,4,biolord
K562_RPA3+ctrl_1+1,0.5409510135650635,0.17739662411622703,4,biolord
K562_RPAP1+ctrl_1+1,0.8667611479759216,0.8262256551533937,4,biolord
K562_RPAP2+ctrl_1+1,0.8305418491363525,0.6379105882369913,4,biolord
K562_RPF1+ctrl_1+1,0.5797304511070251,0.09881499491166323,4,biolord
K562_RPL7+ctrl_1+1,0.23849047720432281,0.027883021160960197,4,biolord
K562_RPL12+ctrl_1+1,0.5453451871871948,0.18640240980312228,4,biolord
K562_RPL18A+ctrl_1+1,0.15485411882400513,0.04743368402705528,4,biolord
K562_RPL23+ctrl_1+1,0.33029645681381226,0.03280307166278362,4,biolord
K562_RPL31+ctrl_1+1,0.18427160382270813,0.025763554498553276,4,biolord
K562_RPL35A+ctrl_1+1,0.13619737327098846,0.03192429547198117,4,biolord
K562_RPLP0+ctrl_1+1,0.1678946316242218,0.03735250514000654,4,biolord
K562_RPP40+ctrl_1+1,0.5790453553199768,0.14579779763153056,4,biolord
K562_RPS2+ctrl_1+1,0.15408842265605927,0.03747409681091085,4,biolord
K562_RPS3+ctrl_1+1,0.3927893340587616,0.038486709647258976,4,biolord
K562_RPS5+ctrl_1+1,0.01800207979977131,0.022082966646848945,4,biolord
K562_RPS7+ctrl_1+1,0.1130823865532875,0.05225518397101325,4,biolord
K562_RPS11+ctrl_1+1,0.06937897205352783,0.027695666096406057,4,biolord
K562_RPS18+ctrl_1+1,0.04560111090540886,0.007156034465879202,4,biolord
K562_RPS19+ctrl_1+1,0.09550973027944565,0.01880357552363421,4,biolord
K562_RPS19BP1+ctrl_1+1,0.2487536519765854,0.05685711006663041,4,biolord
K562_RPS28+ctrl_1+1,0.043862517923116684,0.08345709304558113,4,biolord
K562_RPS29+ctrl_1+1,0.09113145619630814,0.038205111617571674,4,biolord
K562_RRM1+ctrl_1+1,0.6625905632972717,0.05786801083013415,4,biolord
K562_RRP9+ctrl_1+1,0.06863748282194138,0.19963096165520255,4,biolord
K562_SAP130+ctrl_1+1,0.7666544914245605,0.6015728612546809,4,biolord
K562_SARS2+ctrl_1+1,0.9938804507255554,1.1405262863263488,4,biolord
K562_SARS+ctrl_1+1,0.8844844102859497,0.286422404627956,4,biolord
K562_SART1+ctrl_1+1,0.24559278786182404,0.035137746803229675,4,biolord
K562_SCFD1+ctrl_1+1,0.31495168805122375,0.16103068320080638,4,biolord
K562_SETDB1+ctrl_1+1,1.0044476985931396,0.8883455948671326,4,biolord
K562_SF3B2+ctrl_1+1,0.16597050428390503,0.0294893195386976,4,biolord
K562_SFSWAP+ctrl_1+1,0.61579829454422,0.22864495700923726,4,biolord
K562_SKP1+ctrl_1+1,0.8795490264892578,0.6117932228953578,4,biolord
K562_SLC7A5+ctrl_1+1,0.535416841506958,0.11392333917319775,4,biolord
K562_SMARCB1+ctrl_1+1,1.2164161205291748,1.3320871723117307,4,biolord
K562_SNAPC2+ctrl_1+1,0.910431444644928,0.5379079114063643,4,biolord
K562_SNRPB+ctrl_1+1,0.1299566626548767,0.07147767476999434,4,biolord
K562_SRFBP1+ctrl_1+1,0.600360631942749,0.0898211439489387,4,biolord
K562_SRP54+ctrl_1+1,0.41806846857070923,0.12988843070343137,4,biolord
K562_SRP68+ctrl_1+1,0.5392709374427795,0.3764271733816713,4,biolord
K562_SRP72+ctrl_1+1,0.38980305194854736,0.22032566151756328,4,biolord
K562_SRSF1+ctrl_1+1,0.9652151465415955,1.0055873186793178,4,biolord
K562_SSBP1+ctrl_1+1,0.9905925393104553,0.9983544916613027,4,biolord
K562_SSRP1+ctrl_1+1,0.5517593026161194,0.2697895502205938,4,biolord
K562_SSU72+ctrl_1+1,0.7249430418014526,0.3714005777728744,4,biolord
K562_STARD7+ctrl_1+1,0.9660946726799011,0.921087808907032,4,biolord
K562_SUGP1+ctrl_1+1,1.2042478322982788,1.3415153116220608,4,biolord
K562_SUPT4H1+ctrl_1+1,1.0459458827972412,1.0165573957492597,4,biolord
K562_SUPT5H+ctrl_1+1,0.7526400685310364,0.2271603457920719,4,biolord
K562_SUPV3L1+ctrl_1+1,1.0439854860305786,1.1974989214359084,4,biolord
K562_SYMPK+ctrl_1+1,0.8441500067710876,0.2447956930845976,4,biolord
K562_TAF1C+ctrl_1+1,0.32504910230636597,0.11394565709633753,4,biolord
K562_TAF7+ctrl_1+1,0.9351327419281006,0.6696425756381359,4,biolord
K562_TANGO6+ctrl_1+1,0.7811821699142456,0.5448963289891253,4,biolord
K562_TARS+ctrl_1+1,0.8416733145713806,0.4052776907628868,4,biolord
K562_TCOF1+ctrl_1+1,0.4627372920513153,0.47350592727889307,4,biolord
K562_THG1L+ctrl_1+1,0.8040131330490112,0.3576308030751534,4,biolord
K562_THOC5+ctrl_1+1,0.9730614423751831,0.6484361626207829,4,biolord
K562_TIMM23B+ctrl_1+1,0.7959480881690979,0.15715176811499987,4,biolord
K562_TIMM44+ctrl_1+1,0.7293872237205505,0.17792239517439157,4,biolord
K562_TMX2+ctrl_1+1,0.6492571234703064,0.2069636638625525,4,biolord
K562_TNPO3+ctrl_1+1,1.1634948253631592,1.4053341357630416,4,biolord
K562_TOMM40+ctrl_1+1,0.9046334624290466,0.46890326403081417,4,biolord
K562_TRA2B+ctrl_1+1,1.3144142627716064,1.4793813162796141,4,biolord
K562_TRMT5+ctrl_1+1,0.8567115664482117,0.5727193427737802,4,biolord
K562_TSG101+ctrl_1+1,0.777352511882782,0.05218052549753338,4,biolord
K562_TTI1+ctrl_1+1,0.8417814373970032,0.6117057665251195,4,biolord
K562_TWISTNB+ctrl_1+1,0.8042016625404358,0.11998099635820836,4,biolord
K562_U2SURP+ctrl_1+1,0.7716768980026245,0.15792439808137715,4,biolord
K562_UBQLN4+ctrl_1+1,0.7824714183807373,0.6319384251110023,4,biolord
K562_UQCC2+ctrl_1+1,0.766746461391449,0.44846200657775626,4,biolord
K562_UTP3+ctrl_1+1,0.21947212517261505,0.04080444699320651,4,biolord
K562_VPS28+ctrl_1+1,0.8345856070518494,0.1404520176583901,4,biolord
K562_VPS35+ctrl_1+1,0.886962354183197,0.5484036891721189,4,biolord
