,NormMSE,1-PCC,split,Method
rpe1_UTP18+ctrl_1+1,0.03562970831990242,0.012492532947362633,3,biolord
rpe1_UTP20+ctrl_1+1,0.007358029950410128,0.0014227722303985502,3,biolord
rpe1_UTP23+ctrl_1+1,0.03289274126291275,0.020706689218059182,3,biolord
rpe1_VHL+ctrl_1+1,1.285130500793457,1.3415618129074574,3,biolord
rpe1_WARS+ctrl_1+1,0.5861133933067322,0.36292990419315174,3,biolord
rpe1_WBP11+ctrl_1+1,0.027568189427256584,0.019617683748947456,3,biolord
rpe1_WDR12+ctrl_1+1,0.17097362875938416,0.006424959825380938,3,biolord
rpe1_WDR18+ctrl_1+1,0.7823187708854675,0.9207637975123362,3,biolord
rpe1_WDR26+ctrl_1+1,0.6893700361251831,0.5381818196619861,3,biolord
rpe1_WDR43+ctrl_1+1,0.2796068489551544,0.09692282721516676,3,biolord
rpe1_WDR77+ctrl_1+1,0.5858962535858154,0.33339983166661114,3,biolord
rpe1_WNK1+ctrl_1+1,0.836036741733551,0.4579011794994585,3,biolord
rpe1_XRCC5+ctrl_1+1,0.28874140977859497,0.06413610522753288,3,biolord
rpe1_YJEFN3+ctrl_1+1,1.4982577562332153,1.0910981921479106,3,biolord
rpe1_ZC3H3+ctrl_1+1,1.0962011814117432,1.4802528061554767,3,biolord
rpe1_ZCRB1+ctrl_1+1,0.3767874836921692,0.15652956685516983,3,biolord
rpe1_ZNF143+ctrl_1+1,0.36743539571762085,0.023791528888978064,3,biolord
rpe1_ZNF292+ctrl_1+1,0.7387430667877197,0.5073321130912518,3,biolord
rpe1_ZNF335+ctrl_1+1,0.24176597595214844,0.030904597893822938,3,biolord
rpe1_ZNF559+ctrl_1+1,0.6112329363822937,0.12827123858733103,3,biolord
rpe1_ZNHIT1+ctrl_1+1,0.7988825440406799,0.1941273999400437,3,biolord
rpe1_ZNHIT3+ctrl_1+1,0.3437812328338623,0.007126302574761212,3,biolord
rpe1_ZNRD1+ctrl_1+1,0.28218886256217957,0.03659577859798446,3,biolord
rpe1_AARS+ctrl_1+1,0.35111138224601746,0.02159156471316237,4,biolord
rpe1_ACSS2+ctrl_1+1,1.02107572555542,0.9678023791420856,4,biolord
rpe1_ACTR2+ctrl_1+1,0.19894403219223022,0.014667572599137202,4,biolord
rpe1_ADAM10+ctrl_1+1,0.5619223117828369,0.32094794657314196,4,biolord
rpe1_ALDOA+ctrl_1+1,0.5839922428131104,0.1447576477075927,4,biolord
rpe1_ALG2+ctrl_1+1,0.9068098068237305,0.9107323547359556,4,biolord
rpe1_ANAPC1+ctrl_1+1,0.07744809985160828,0.017906572320498526,4,biolord
rpe1_AP2M1+ctrl_1+1,1.003908634185791,1.1495653549209237,4,biolord
rpe1_ARMC7+ctrl_1+1,0.5174631476402283,0.0577668349542364,4,biolord
rpe1_ATF5+ctrl_1+1,0.313669890165329,0.011466270007076673,4,biolord
rpe1_ATP2A2+ctrl_1+1,1.05980384349823,0.9748024110449478,4,biolord
rpe1_ATP6AP1+ctrl_1+1,0.9404498338699341,1.0434382905368693,4,biolord
rpe1_ATP11B+ctrl_1+1,0.6195524334907532,0.3747822839068249,4,biolord
rpe1_ATXN10+ctrl_1+1,1.1920288801193237,1.3181001152843237,4,biolord
rpe1_BMS1+ctrl_1+1,0.0771370455622673,0.004683847413616604,4,biolord
rpe1_BOD1L1+ctrl_1+1,0.9245269894599915,0.9991996390995155,4,biolord
rpe1_BOP1+ctrl_1+1,0.9358367323875427,0.037863226199988276,4,biolord
rpe1_BORA+ctrl_1+1,0.13905441761016846,0.07061023899586871,4,biolord
rpe1_BRF2+ctrl_1+1,0.15882360935211182,0.04737953357107472,4,biolord
rpe1_BTAF1+ctrl_1+1,1.1508657932281494,1.251012195716612,4,biolord
rpe1_BTF3+ctrl_1+1,0.3363384008407593,0.038384420300644706,4,biolord
rpe1_BUB1+ctrl_1+1,0.5599880218505859,0.29287308617495,4,biolord
rpe1_CACTIN+ctrl_1+1,0.24714364111423492,0.0467670509533491,4,biolord
rpe1_CAMLG+ctrl_1+1,0.7618369460105896,0.5033272462897003,4,biolord
rpe1_CCAR1+ctrl_1+1,0.9643754959106445,0.8497066442505457,4,biolord
rpe1_CCDC59+ctrl_1+1,0.02032436802983284,0.006650642739259638,4,biolord
rpe1_CCDC137+ctrl_1+1,0.12523996829986572,0.06671515398193151,4,biolord
rpe1_CCNQ+ctrl_1+1,1.0132726430892944,1.2503906365891453,4,biolord
rpe1_CDC5L+ctrl_1+1,0.40246111154556274,0.08377468649996445,4,biolord
rpe1_CDC16+ctrl_1+1,0.09867056459188461,0.020758730941452086,4,biolord
rpe1_CDC42+ctrl_1+1,0.37209898233413696,0.167295926657971,4,biolord
rpe1_CDC73+ctrl_1+1,0.32075580954551697,0.05790449403502862,4,biolord
rpe1_CDCA5+ctrl_1+1,0.18279136717319489,0.016462263694847934,4,biolord
rpe1_CDK1+ctrl_1+1,0.20775935053825378,0.007926535330625484,4,biolord
rpe1_CEBPZ+ctrl_1+1,0.35859400033950806,0.015012990275863558,4,biolord
rpe1_CENPI+ctrl_1+1,0.20836246013641357,0.05599226838967297,4,biolord
rpe1_CENPW+ctrl_1+1,0.5668010711669922,0.23306562507332274,4,biolord
rpe1_CHAF1B+ctrl_1+1,0.1183234378695488,0.05126961600035429,4,biolord
rpe1_CHCHD4+ctrl_1+1,0.9842497706413269,0.7497020893424633,4,biolord
rpe1_CHD4+ctrl_1+1,0.8522557020187378,0.5424528042203747,4,biolord
rpe1_CHTF18+ctrl_1+1,0.23518259823322296,0.08015465922653675,4,biolord
rpe1_CIAO1+ctrl_1+1,0.9123260974884033,0.6008555811422411,4,biolord
rpe1_CINP+ctrl_1+1,0.03364555910229683,0.013059955046628602,4,biolord
rpe1_CLASRP+ctrl_1+1,0.8745361566543579,0.4910422805478447,4,biolord
rpe1_CLP1+ctrl_1+1,0.5154900550842285,0.20693566830595955,4,biolord
rpe1_CNOT1+ctrl_1+1,1.0576744079589844,1.212131007422613,4,biolord
rpe1_CNOT2+ctrl_1+1,1.0018988847732544,0.7435213144053705,4,biolord
rpe1_CNOT3+ctrl_1+1,0.9330410361289978,0.49967828625813127,4,biolord
rpe1_CNOT11+ctrl_1+1,0.7903698682785034,0.41233189192280406,4,biolord
rpe1_COG6+ctrl_1+1,0.9278263449668884,0.852767291245982,4,biolord
rpe1_COPB1+ctrl_1+1,0.3967236876487732,0.1324864877096843,4,biolord
rpe1_COX15+ctrl_1+1,0.9495096206665039,0.5472340770065784,4,biolord
rpe1_CSTF3+ctrl_1+1,0.5278524160385132,0.5453448219923303,4,biolord
rpe1_CTR9+ctrl_1+1,0.21676914393901825,0.029476609764969908,4,biolord
rpe1_CUL7+ctrl_1+1,0.5475226640701294,0.24166258602599555,4,biolord
rpe1_CWC15+ctrl_1+1,0.3365493416786194,0.02274947802652605,4,biolord
rpe1_CWC25+ctrl_1+1,0.13266928493976593,0.010083708613819908,4,biolord
rpe1_CWF19L2+ctrl_1+1,0.5766463875770569,0.10434575122781098,4,biolord
rpe1_DAXX+ctrl_1+1,0.9855865836143494,0.9128690224606544,4,biolord
rpe1_DCTN6+ctrl_1+1,0.017198914662003517,0.005039035804657033,4,biolord
rpe1_DDX1+ctrl_1+1,0.759074866771698,0.31578331533819437,4,biolord
rpe1_DDX21+ctrl_1+1,0.20191024243831635,0.012090269185137004,4,biolord
rpe1_DDX47+ctrl_1+1,0.005852370988577604,0.005874995564226992,4,biolord
rpe1_DDX52+ctrl_1+1,0.2850476801395416,0.015850820898776874,4,biolord
rpe1_DHX16+ctrl_1+1,0.04699886962771416,0.04041035077534616,4,biolord
rpe1_DICER1+ctrl_1+1,1.2013342380523682,1.3902306854943163,4,biolord
rpe1_DNAJA3+ctrl_1+1,0.9312158823013306,0.5529035522431514,4,biolord
rpe1_DNAJC17+ctrl_1+1,0.6496773362159729,0.15969783155378536,4,biolord
rpe1_DOLK+ctrl_1+1,0.8575425148010254,0.809331841985113,4,biolord
rpe1_DR1+ctrl_1+1,0.7906551361083984,0.6901113790372619,4,biolord
rpe1_DYNC1H1+ctrl_1+1,0.46053674817085266,0.04607244051294401,4,biolord
rpe1_EFR3A+ctrl_1+1,1.0450983047485352,1.071220247191377,4,biolord
rpe1_EHMT2+ctrl_1+1,0.8438669443130493,0.6810856707161292,4,biolord
rpe1_EIF2B4+ctrl_1+1,0.1440485268831253,0.0057534394290996715,4,biolord
rpe1_EIF2S3+ctrl_1+1,0.08080854266881943,0.013354624519706704,4,biolord
rpe1_EIF3D+ctrl_1+1,0.13654731214046478,0.009235949857611558,4,biolord
rpe1_EIF3E+ctrl_1+1,0.20105543732643127,0.01496598482481204,4,biolord
rpe1_EIF3J+ctrl_1+1,0.5502321124076843,0.2987044721376151,4,biolord
rpe1_EIF4H+ctrl_1+1,1.090411901473999,1.3684555056970567,4,biolord
rpe1_ELOB+ctrl_1+1,1.110072135925293,1.1656509347376414,4,biolord
rpe1_ELOF1+ctrl_1+1,0.8338974118232727,0.5013217884115875,4,biolord
rpe1_ELP5+ctrl_1+1,0.40568432211875916,0.24618728226050735,4,biolord
rpe1_EP400+ctrl_1+1,0.6222529411315918,0.12661171100626234,4,biolord
rpe1_EPRS+ctrl_1+1,0.32935407757759094,0.015977679555362556,4,biolord
rpe1_EXOC4+ctrl_1+1,0.22447200119495392,0.04218840536668722,4,biolord
rpe1_EXOC7+ctrl_1+1,0.4329834282398224,0.15407371615583543,4,biolord
rpe1_EXOSC5+ctrl_1+1,0.12382249534130096,0.023915914632652857,4,biolord
rpe1_EXOSC9+ctrl_1+1,0.15636485815048218,0.17193020865670405,4,biolord
rpe1_FAM50A+ctrl_1+1,0.38716766238212585,0.19159349123947322,4,biolord
rpe1_FNTA+ctrl_1+1,0.3437288999557495,0.0077655440188664215,4,biolord
rpe1_FOXS1+ctrl_1+1,0.7996862530708313,0.4686708642402664,4,biolord
rpe1_GABPB1+ctrl_1+1,0.5071845650672913,0.08205452280526515,4,biolord
rpe1_GAPDH+ctrl_1+1,0.8744144439697266,0.6472982461564243,4,biolord
rpe1_GBF1+ctrl_1+1,0.7224372029304504,0.2002208896446973,4,biolord
rpe1_GIT2+ctrl_1+1,0.46574005484580994,0.14014809503714787,4,biolord
rpe1_GNL2+ctrl_1+1,0.07219914346933365,0.00982607998594176,4,biolord
rpe1_GPN2+ctrl_1+1,0.2856456935405731,0.1368954152567312,4,biolord
rpe1_GRPEL1+ctrl_1+1,0.46580013632774353,0.12858576572034508,4,biolord
rpe1_GRSF1+ctrl_1+1,1.1280815601348877,1.1655084450685536,4,biolord
rpe1_GSK3B+ctrl_1+1,0.8921326398849487,0.9459192993235774,4,biolord
rpe1_GTF2E1+ctrl_1+1,0.4594067335128784,0.02338266909646336,4,biolord
rpe1_GTF2H3+ctrl_1+1,0.1258719563484192,0.042235348642861936,4,biolord
rpe1_GTF3A+ctrl_1+1,0.2554444670677185,0.10918410965678049,4,biolord
rpe1_GTF3C3+ctrl_1+1,0.35705846548080444,0.08678315799261327,4,biolord
rpe1_HAUS1+ctrl_1+1,0.08657599240541458,0.016851188881446433,4,biolord
rpe1_HAUS4+ctrl_1+1,0.11806563287973404,0.09681846197781852,4,biolord
rpe1_HBS1L+ctrl_1+1,0.32053110003471375,0.0738864383647524,4,biolord
rpe1_HERC1+ctrl_1+1,0.13196775317192078,0.029205216982518323,4,biolord
rpe1_HMGA1+ctrl_1+1,0.7134895324707031,0.42307785735465586,4,biolord
rpe1_HNRNPA1+ctrl_1+1,2.332353353500366,1.7423889962083194,4,biolord
rpe1_HNRNPC+ctrl_1+1,0.40086647868156433,0.06199859794287477,4,biolord
rpe1_HNRNPH1+ctrl_1+1,0.8263814449310303,0.5519915984477848,4,biolord
rpe1_HPS5+ctrl_1+1,0.46907535195350647,0.1347998424025718,4,biolord
rpe1_HSPA5+ctrl_1+1,0.6845337748527527,0.5111131626181304,4,biolord
rpe1_HSPH1+ctrl_1+1,0.5336256623268127,0.19140424875513418,4,biolord
rpe1_IARS+ctrl_1+1,0.20351514220237732,0.010824484442764515,4,biolord
rpe1_ING3+ctrl_1+1,0.5397313833236694,0.31544969172682613,4,biolord
rpe1_INO80+ctrl_1+1,0.4115646183490753,0.09832778923009755,4,biolord
rpe1_INO80C+ctrl_1+1,1.0835531949996948,0.9115739678964019,4,biolord
rpe1_INO80D+ctrl_1+1,1.2962876558303833,1.6338134665274993,4,biolord
rpe1_INO80E+ctrl_1+1,0.6331523060798645,0.36984110772027634,4,biolord
rpe1_INTS5+ctrl_1+1,0.6341529488563538,0.024167932773707435,4,biolord
rpe1_IPO13+ctrl_1+1,0.4383695423603058,0.05101817287504673,4,biolord
rpe1_IRF2BP2+ctrl_1+1,1.219913363456726,1.1484697051364492,4,biolord
rpe1_ISCA2+ctrl_1+1,1.2706477642059326,1.139982918757596,4,biolord
rpe1_ISCU+ctrl_1+1,0.2941941022872925,0.14765100652584806,4,biolord
rpe1_ISY1+ctrl_1+1,0.6510330438613892,0.7409841243061237,4,biolord
rpe1_KANSL1+ctrl_1+1,0.6504620313644409,0.0801565611109254,4,biolord
rpe1_KANSL3+ctrl_1+1,0.6448914408683777,0.09890098191681318,4,biolord
rpe1_KARS+ctrl_1+1,0.5917512774467468,0.03463314799591899,4,biolord
rpe1_KAT7+ctrl_1+1,0.9059939980506897,0.6366268994461279,4,biolord
rpe1_KAT8+ctrl_1+1,0.6127081513404846,0.034548473107861355,4,biolord
rpe1_KDM6A+ctrl_1+1,1.3850562572479248,1.0901691865292378,4,biolord
rpe1_KIF18A+ctrl_1+1,0.5426867008209229,0.5583798543384546,4,biolord
rpe1_KRI1+ctrl_1+1,0.021245529875159264,0.008445413317531347,4,biolord
rpe1_LDB1+ctrl_1+1,0.8052263259887695,0.30119338567965315,4,biolord
rpe1_LENG8+ctrl_1+1,1.0020506381988525,0.9100134044274455,4,biolord
rpe1_LETM1+ctrl_1+1,0.4932834208011627,0.2601891211234033,4,biolord
rpe1_LMO2+ctrl_1+1,1.116536021232605,1.3820337469514925,4,biolord
rpe1_LSM4+ctrl_1+1,0.045497097074985504,0.006853836588561535,4,biolord
rpe1_LSM5+ctrl_1+1,0.22331805527210236,0.015414737893102881,4,biolord
rpe1_LSM12+ctrl_1+1,0.8015626668930054,0.4374392789322883,4,biolord
rpe1_LTBP4+ctrl_1+1,0.9895146489143372,1.097311970892406,4,biolord
rpe1_LTV1+ctrl_1+1,0.6510000228881836,0.03674223866619286,4,biolord
rpe1_MAD2L2+ctrl_1+1,0.5630878806114197,0.3786508945049718,4,biolord
rpe1_MASTL+ctrl_1+1,0.31169578433036804,0.07444302276780945,4,biolord
rpe1_MAT2A+ctrl_1+1,0.6577692031860352,0.21912491915281862,4,biolord
rpe1_MBNL1+ctrl_1+1,0.13388928771018982,0.06172734289430082,4,biolord
rpe1_MCM4+ctrl_1+1,0.13108576834201813,0.06083611824942636,4,biolord
rpe1_MCM5+ctrl_1+1,0.13114996254444122,0.0033411172289561364,4,biolord
rpe1_MCM10+ctrl_1+1,0.06555803120136261,0.048589688492938876,4,biolord
rpe1_MED11+ctrl_1+1,0.11563940346240997,0.07425343408249319,4,biolord
rpe1_MED14+ctrl_1+1,0.0851169303059578,0.02830436546355486,4,biolord
rpe1_MED19+ctrl_1+1,0.33553072810173035,0.12949433523317566,4,biolord
rpe1_MED20+ctrl_1+1,0.12302833050489426,0.021752139226009604,4,biolord
rpe1_MEIS3+ctrl_1+1,0.9302533864974976,0.43642368097789586,4,biolord
rpe1_MEN1+ctrl_1+1,1.2982563972473145,1.358666533300493,4,biolord
rpe1_METTL3+ctrl_1+1,1.089034914970398,1.13482180115534,4,biolord
rpe1_MRPL20+ctrl_1+1,1.0227607488632202,0.9415621331427246,4,biolord
rpe1_MRPS14+ctrl_1+1,0.9462528228759766,0.7704748136748094,4,biolord
rpe1_MTPAP+ctrl_1+1,0.9840760231018066,0.6731927007203922,4,biolord
rpe1_MVK+ctrl_1+1,1.1776416301727295,1.397353903768817,4,biolord
rpe1_MYBBP1A+ctrl_1+1,0.26966798305511475,0.014982551103457808,4,biolord
rpe1_MYC+ctrl_1+1,0.6418260931968689,0.1406855572713539,4,biolord
rpe1_NAA30+ctrl_1+1,1.4548612833023071,1.5277328848605976,4,biolord
rpe1_NAF1+ctrl_1+1,0.10419180244207382,0.006292292207945138,4,biolord
rpe1_NBAS+ctrl_1+1,0.48507916927337646,0.09747527748913853,4,biolord
rpe1_NCAPG2+ctrl_1+1,0.051003534346818924,0.054647688986733556,4,biolord
rpe1_NCAPG+ctrl_1+1,0.22397373616695404,0.10151297399715986,4,biolord
rpe1_NCAPH+ctrl_1+1,0.0704234316945076,0.008450019115116447,4,biolord
rpe1_NCBP1+ctrl_1+1,1.0793876647949219,1.5496304193802644,4,biolord
rpe1_NDUFA2+ctrl_1+1,0.35987523198127747,0.028196023995405994,4,biolord
rpe1_NELFCD+ctrl_1+1,0.6149743795394897,0.2845554546220228,4,biolord
rpe1_NFS1+ctrl_1+1,0.4576764404773712,0.020955633342964575,4,biolord
rpe1_NMT1+ctrl_1+1,0.8537722826004028,0.44409809361968655,4,biolord
rpe1_NOL8+ctrl_1+1,0.07126421481370926,0.005486279364049551,4,biolord
rpe1_NOL11+ctrl_1+1,0.10092122852802277,0.009990329097490758,4,biolord
rpe1_NOL12+ctrl_1+1,0.05003377050161362,0.006271938156714896,4,biolord
rpe1_NOLC1+ctrl_1+1,0.12209026515483856,0.011655637383228168,4,biolord
rpe1_NOP9+ctrl_1+1,0.13752435147762299,0.003967608539824141,4,biolord
rpe1_NPM1+ctrl_1+1,0.08507955819368362,0.03468878989224322,4,biolord
rpe1_NSL1+ctrl_1+1,0.39442187547683716,0.022105631374870427,4,biolord
rpe1_NSRP1+ctrl_1+1,0.47601014375686646,0.16883977176621556,4,biolord
rpe1_NUDCD3+ctrl_1+1,0.19270549714565277,0.03371290210998268,4,biolord
rpe1_NUP35+ctrl_1+1,0.7254130840301514,0.3458603797334945,4,biolord
rpe1_NUP98+ctrl_1+1,0.3503531813621521,0.023649898030271288,4,biolord
rpe1_NUTF2+ctrl_1+1,0.10399369895458221,0.022540300247783307,4,biolord
rpe1_ORC3+ctrl_1+1,0.29980409145355225,0.08557005304919585,4,biolord
rpe1_ORC6+ctrl_1+1,0.2347479611635208,0.02556226309388876,4,biolord
rpe1_OSBP+ctrl_1+1,0.4644149839878082,0.04635323457841878,4,biolord
rpe1_OSGEP+ctrl_1+1,1.004738688468933,0.32230841837008484,4,biolord
rpe1_PABPC4+ctrl_1+1,1.1509885787963867,1.7168577001430094,4,biolord
rpe1_PARN+ctrl_1+1,0.16861610114574432,0.047805358306504786,4,biolord
rpe1_PARS2+ctrl_1+1,0.9195842146873474,0.579770372947678,4,biolord
rpe1_PDAP1+ctrl_1+1,0.9425735473632812,0.926514851860702,4,biolord
rpe1_PDCD7+ctrl_1+1,0.5649442076683044,0.1320254929451039,4,biolord
rpe1_PDCD11+ctrl_1+1,0.02792811207473278,0.0017017017758007569,4,biolord
rpe1_PDPK1+ctrl_1+1,0.9797084927558899,1.1403229975840077,4,biolord
rpe1_PHAX+ctrl_1+1,0.2302377074956894,0.028404098746250384,4,biolord
rpe1_PIAS1+ctrl_1+1,1.4627009630203247,1.349620789551409,4,biolord
rpe1_PIAS4+ctrl_1+1,0.24989229440689087,0.0395068534744496,4,biolord
rpe1_PIGH+ctrl_1+1,0.09983889013528824,0.032424633456685115,4,biolord
rpe1_PIK3C3+ctrl_1+1,0.6533713936805725,0.382277336808329,4,biolord
rpe1_PITRM1+ctrl_1+1,1.1401468515396118,1.224382773769321,4,biolord
rpe1_PLRG1+ctrl_1+1,0.3721281886100769,0.022498138634546194,4,biolord
rpe1_PNKP+ctrl_1+1,0.2070530652999878,0.10780742099450435,4,biolord
rpe1_POLE+ctrl_1+1,0.07812218368053436,0.039195578287944954,4,biolord
rpe1_POLR2E+ctrl_1+1,0.35896942019462585,0.017372279782648548,4,biolord
rpe1_POLR3D+ctrl_1+1,0.25498130917549133,0.022941284434637055,4,biolord
rpe1_POP1+ctrl_1+1,0.1306203007698059,0.010968864829237646,4,biolord
rpe1_POP5+ctrl_1+1,0.04601213335990906,0.005866831983439624,4,biolord
rpe1_POP7+ctrl_1+1,0.007203136570751667,0.005240655162197072,4,biolord
rpe1_PPP1R7+ctrl_1+1,0.2622512876987457,0.02455292518789065,4,biolord
rpe1_PPP1R11+ctrl_1+1,0.6166585683822632,0.03680239128880203,4,biolord
rpe1_PRDM4+ctrl_1+1,1.0167109966278076,0.8967748884751927,4,biolord
rpe1_PRDM8+ctrl_1+1,1.0950806140899658,1.5044609353644773,4,biolord
rpe1_PRELID1+ctrl_1+1,0.5338845252990723,0.10373345894834074,4,biolord
rpe1_PRMT1+ctrl_1+1,0.5613062381744385,0.08896447523875395,4,biolord
rpe1_PRPF8+ctrl_1+1,0.024582594633102417,0.004994740185793489,4,biolord
rpe1_PRPF19+ctrl_1+1,0.4144919812679291,0.0832174277111335,4,biolord
rpe1_PRPF38A+ctrl_1+1,0.19968196749687195,0.14512607075448614,4,biolord
rpe1_PRXL2A+ctrl_1+1,0.4900675117969513,0.11527255908004008,4,biolord
rpe1_PSMA4+ctrl_1+1,0.16469930112361908,0.007834366746465093,4,biolord
rpe1_PSMB7+ctrl_1+1,0.10851520299911499,0.026698327324993443,4,biolord
rpe1_PSMC1+ctrl_1+1,0.2263432890176773,0.022084544949393603,4,biolord
rpe1_PSMC4+ctrl_1+1,0.24460355937480927,0.10699899890460074,4,biolord
rpe1_PSMC5+ctrl_1+1,0.2727353870868683,0.008359129446034785,4,biolord
rpe1_PSMD7+ctrl_1+1,0.4532833695411682,0.2938627799740061,4,biolord
rpe1_PSMD12+ctrl_1+1,0.16981400549411774,0.12603972293436527,4,biolord
rpe1_PTK2+ctrl_1+1,0.13818174600601196,0.02605517652364142,4,biolord
rpe1_PTPN1+ctrl_1+1,0.3366716206073761,0.11081337612085917,4,biolord
rpe1_PYROXD1+ctrl_1+1,0.5622530579566956,0.16411824175156653,4,biolord
rpe1_QARS+ctrl_1+1,0.44802507758140564,0.04312271494472952,4,biolord
rpe1_RAC1+ctrl_1+1,0.5317258238792419,0.20474952459335327,4,biolord
rpe1_RAN+ctrl_1+1,0.044446490705013275,0.015300358005333692,4,biolord
rpe1_RBM12+ctrl_1+1,1.1156588792800903,0.8373287107460783,4,biolord
rpe1_RBM17+ctrl_1+1,0.49137309193611145,0.11917022452689707,4,biolord
rpe1_RBM42+ctrl_1+1,0.7438968420028687,0.12896868254756555,4,biolord
rpe1_RBMX2+ctrl_1+1,0.02986612170934677,0.02090699621476233,4,biolord
rpe1_RBX1+ctrl_1+1,0.64847332239151,0.04278955921654415,4,biolord
rpe1_RFC5+ctrl_1+1,0.16366124153137207,0.06187405919263256,4,biolord
rpe1_RGPD6+ctrl_1+1,0.845497190952301,0.661674740142189,4,biolord
rpe1_RIOK1+ctrl_1+1,0.25326213240623474,0.039929453219883726,4,biolord
rpe1_RNF40+ctrl_1+1,0.8496609926223755,0.3371038671466522,4,biolord
rpe1_RNF113A+ctrl_1+1,0.3135630488395691,0.04534934433468152,4,biolord
rpe1_RNMT+ctrl_1+1,0.9179661870002747,0.6958534484729171,4,biolord
rpe1_RPE+ctrl_1+1,1.1032764911651611,1.0342048530001193,4,biolord
rpe1_RPIA+ctrl_1+1,0.49462705850601196,0.06649051293356933,4,biolord
rpe1_RPL5+ctrl_1+1,0.0194169320166111,0.016556810005567968,4,biolord
rpe1_RPL7+ctrl_1+1,0.06103118509054184,0.01672811375465244,4,biolord
rpe1_RPL8+ctrl_1+1,0.07927016913890839,0.007197789702331647,4,biolord
rpe1_RPL9+ctrl_1+1,0.06250518560409546,0.01879324045148678,4,biolord
rpe1_RPL10+ctrl_1+1,0.08175390958786011,0.03049941903736908,4,biolord
rpe1_RPL10A+ctrl_1+1,0.15410521626472473,0.007925206871732371,4,biolord
rpe1_RPL11+ctrl_1+1,0.03654396906495094,0.0261772685203141,4,biolord
rpe1_RPL13A+ctrl_1+1,0.012405491434037685,0.009541549890855094,4,biolord
rpe1_RPL14+ctrl_1+1,0.07557795196771622,0.011264259184827097,4,biolord
rpe1_RPL17+ctrl_1+1,0.026143519207835197,0.008489211744745262,4,biolord
rpe1_RPL18+ctrl_1+1,0.06253021210432053,0.01167371284100227,4,biolord
rpe1_RPL21+ctrl_1+1,0.02586808055639267,0.010579745461654966,4,biolord
rpe1_RPL28+ctrl_1+1,0.30708107352256775,0.15006010109209456,4,biolord
rpe1_RPL29+ctrl_1+1,0.5946155786514282,0.3793358560942579,4,biolord
rpe1_RPL30+ctrl_1+1,0.024750282987952232,0.015009373193606734,4,biolord
rpe1_RPL34+ctrl_1+1,0.05280038341879845,0.008949273098323829,4,biolord
rpe1_RPL35A+ctrl_1+1,0.09593216329813004,0.0041639839837444015,4,biolord
rpe1_RPL37+ctrl_1+1,0.08543207496404648,0.04584866386085196,4,biolord
rpe1_RPLP0+ctrl_1+1,0.008991816081106663,0.0014894461492076516,4,biolord
rpe1_RPS2+ctrl_1+1,0.08388615399599075,0.008449287077382905,4,biolord
rpe1_RPS3A+ctrl_1+1,0.006195629481226206,0.009734203354128113,4,biolord
rpe1_RPS12+ctrl_1+1,0.005584761034697294,0.0030461283255363014,4,biolord
rpe1_RPS15A+ctrl_1+1,0.022311866283416748,0.011475117127702106,4,biolord
rpe1_RPS20+ctrl_1+1,0.005515227094292641,0.012983398990400019,4,biolord
rpe1_RPS24+ctrl_1+1,0.04067471623420715,0.0058969249366782606,4,biolord
rpe1_RRM2+ctrl_1+1,0.04735375940799713,0.012726968637252867,4,biolord
rpe1_RTRAF+ctrl_1+1,0.8034067153930664,0.3701307426672429,4,biolord
rpe1_SAE1+ctrl_1+1,0.7827390432357788,0.30470797163434327,4,biolord
rpe1_SAP30BP+ctrl_1+1,0.919359564781189,0.7228428542866823,4,biolord
rpe1_SASS6+ctrl_1+1,0.08145233988761902,0.006508063168894296,4,biolord
rpe1_SCAP+ctrl_1+1,0.49932223558425903,0.4554390737321228,4,biolord
rpe1_SDC1+ctrl_1+1,0.1765105277299881,0.02804504283994902,4,biolord
rpe1_SDE2+ctrl_1+1,0.7871182560920715,0.45619679626543075,4,biolord
rpe1_SDHC+ctrl_1+1,0.7188704609870911,0.397328791936161,4,biolord
rpe1_SEC61B+ctrl_1+1,0.8837695717811584,0.42379639903083444,4,biolord
rpe1_SEC63+ctrl_1+1,0.9205366373062134,0.6556457366095856,4,biolord
rpe1_SEH1L+ctrl_1+1,0.42836159467697144,0.06051466989447363,4,biolord
rpe1_SERPINB1+ctrl_1+1,0.6993493437767029,0.31133534615219105,4,biolord
rpe1_SETX+ctrl_1+1,1.154006838798523,1.3695508521050215,4,biolord
rpe1_SH3KBP1+ctrl_1+1,0.7347699999809265,0.3393933499173727,4,biolord
rpe1_SLC2A8+ctrl_1+1,0.6495542526245117,0.20177043226431124,4,biolord
rpe1_SMC2+ctrl_1+1,0.07072392851114273,0.007261298305820674,4,biolord
rpe1_SMG1+ctrl_1+1,0.9345704913139343,0.639747032430023,4,biolord
rpe1_SMG9+ctrl_1+1,0.9746677279472351,1.1801195809293858,4,biolord
rpe1_SMN2+ctrl_1+1,0.4344879388809204,0.029744356666924432,4,biolord
rpe1_SNAPC2+ctrl_1+1,0.15046080946922302,0.006113834500865778,4,biolord
rpe1_SNRNP200+ctrl_1+1,0.04617641866207123,0.01307159238785971,4,biolord
rpe1_SNRPD1+ctrl_1+1,0.06070360913872719,0.010602893366012722,4,biolord
rpe1_SNRPD3+ctrl_1+1,0.08941660076379776,0.034549526710179634,4,biolord
rpe1_SNRPE+ctrl_1+1,0.003612986532971263,0.008425989741226658,4,biolord
