,NormMSE,Pearson,Spearman,n_pred,seed,split
SLC39A7+ctrl,0.08234053,0.9594795848242939,0.9929824561403509,500,2,5
SEC63+ctrl,0.046817414,0.9673980037514411,1.0,500,2,5
ASCC3+ctrl,0.23205343,0.9079980318201706,0.9894736842105263,500,2,5
HSPA5+ctrl,0.85136604,0.6398591892793775,0.7112781954887217,500,2,5
KCTD16+ctrl,0.03059186,0.9966921870618535,0.9969924812030074,500,2,5
CHERP+ctrl,0.3450648,0.8874778572935611,0.8842105263157896,500,2,5
AARS+ctrl,0.085371114,0.9822441418655217,0.9245614035087718,500,2,5
CARS+ctrl,0.18004729,0.9870969029143453,0.8684210526315789,500,2,5
HARS+ctrl,0.09479191,0.9798289947211742,0.9719298245614034,500,3,5
DAD1+ctrl,0.0120744,0.9937521658139303,0.9929824561403509,500,3,5
IARS2+ctrl,0.010475341,0.9944631177932024,0.9842105263157893,500,3,5
DDRGK1+ctrl,0.044581473,0.9874356533400714,0.987719298245614,500,3,5
STT3A+ctrl,0.033262137,0.9886970965890214,1.0,500,3,5
SAMM50+ctrl,0.030165365,0.9938933309167624,0.9964912280701754,500,3,5
MRGBP+ctrl,0.3244951,0.929502823157236,0.943859649122807,500,3,5
SYVN1+ctrl,0.031299,0.9930392729584128,0.9982456140350877,500,3,5
TMEM167A+ctrl,0.117642075,0.9816722348332405,0.9842105263157893,500,3,5
SLC39A7+ctrl,0.081751384,0.9584707971662283,0.9929824561403509,500,3,5
SEC63+ctrl,0.04771973,0.9671978026017314,1.0,500,3,5
ASCC3+ctrl,0.23226678,0.908468138310127,0.9894736842105263,500,3,5
HSPA5+ctrl,0.8438413,0.6411096826195717,0.7112781954887217,500,3,5
KCTD16+ctrl,0.0289306,0.9968730851251166,0.9984962406015038,500,3,5
CHERP+ctrl,0.33923548,0.8900055633857846,0.8842105263157896,500,3,5
AARS+ctrl,0.08563365,0.9821133213117719,0.9245614035087718,500,3,5
CARS+ctrl,0.17996928,0.9867354752495885,0.8684210526315789,500,3,5
HARS+ctrl,0.09738351,0.979108995757997,0.9649122807017543,500,4,5
DAD1+ctrl,0.012630163,0.993864785938058,0.9929824561403509,500,4,5
IARS2+ctrl,0.0104937535,0.9944396810606122,0.9842105263157893,500,4,5
DDRGK1+ctrl,0.04179936,0.9877827653835993,0.987719298245614,500,4,5
STT3A+ctrl,0.0332044,0.9893861447926611,1.0,500,4,5
SAMM50+ctrl,0.031011919,0.9939071494154632,0.9964912280701754,500,4,5
MRGBP+ctrl,0.3183628,0.9306638028938323,0.943859649122807,500,4,5
SYVN1+ctrl,0.03320383,0.9927907841047272,0.9982456140350877,500,4,5
TMEM167A+ctrl,0.11543337,0.9823032161220908,0.9842105263157893,500,4,5
SLC39A7+ctrl,0.079995416,0.9594546435400844,0.9929824561403509,500,4,5
SEC63+ctrl,0.048133645,0.9665813535284542,1.0,500,4,5
ASCC3+ctrl,0.22783063,0.9103373899124563,0.9894736842105263,500,4,5
HSPA5+ctrl,0.84068084,0.6427981071174145,0.7112781954887217,500,4,5
KCTD16+ctrl,0.028312087,0.9967746578877268,0.9984962406015038,500,4,5
CHERP+ctrl,0.33961168,0.8888855027034879,0.8929824561403509,500,4,5
AARS+ctrl,0.086452134,0.9822755656205118,0.9245614035087718,500,4,5
CARS+ctrl,0.18174545,0.9869778361171484,0.8684210526315789,500,4,5
HARS+ctrl,0.09437271,0.9806494554504752,0.9649122807017543,500,5,5
DAD1+ctrl,0.012160866,0.9933148981654085,0.9929824561403509,500,5,5
IARS2+ctrl,0.010888629,0.9942411319352686,0.9789473684210527,500,5,5
DDRGK1+ctrl,0.047644008,0.9874801296682563,0.987719298245614,500,5,5
STT3A+ctrl,0.031943116,0.988945918274112,1.0,500,5,5
SAMM50+ctrl,0.029413136,0.9941068710759282,0.9964912280701754,500,5,5
MRGBP+ctrl,0.3323838,0.9262506568338722,0.943859649122807,500,5,5
SYVN1+ctrl,0.028060807,0.9935755837359466,0.9982456140350877,500,5,5
TMEM167A+ctrl,0.11891697,0.9816529639065266,0.9842105263157893,500,5,5
SLC39A7+ctrl,0.08015019,0.9592393053462729,0.9929824561403509,500,5,5
SEC63+ctrl,0.0454559,0.9696371473110048,1.0,500,5,5
ASCC3+ctrl,0.23724534,0.9066022344632074,0.9894736842105263,500,5,5
HSPA5+ctrl,0.84938914,0.6357328733429313,0.7112781954887217,500,5,5
KCTD16+ctrl,0.028875174,0.9969157942141464,0.9984962406015038,500,5,5
CHERP+ctrl,0.34353316,0.8884294495219365,0.8842105263157896,500,5,5
AARS+ctrl,0.08747258,0.9820039882324636,0.9140350877192982,500,5,5
CARS+ctrl,0.1836596,0.9862953824922442,0.8684210526315789,500,5,5
HARS+ctrl,0.093900055,0.9794821320101619,0.9649122807017543,500,6,5
DAD1+ctrl,0.012783809,0.9935866681626067,0.9929824561403509,500,6,5
IARS2+ctrl,0.010931898,0.994242231361568,0.9789473684210527,500,6,5
DDRGK1+ctrl,0.04412799,0.987590890872525,0.987719298245614,500,6,5
STT3A+ctrl,0.034427855,0.9888191734207794,1.0,500,6,5
SAMM50+ctrl,0.030654028,0.9941877373494208,0.9982456140350877,500,6,5
MRGBP+ctrl,0.32667953,0.9279295783489943,0.943859649122807,500,6,5
SYVN1+ctrl,0.03056943,0.9937744450871833,0.9982456140350877,500,6,5
TMEM167A+ctrl,0.11804154,0.9824057724326849,0.9842105263157893,500,6,5
SLC39A7+ctrl,0.08140549,0.9590293263900094,0.9929824561403509,500,6,5
SEC63+ctrl,0.047751296,0.9671031180041609,1.0,500,6,5
ASCC3+ctrl,0.23237745,0.9077116596745327,0.9894736842105263,500,6,5
HSPA5+ctrl,0.8427525,0.6425775624811649,0.7112781954887217,500,6,5
KCTD16+ctrl,0.02990178,0.9966774725435243,0.9984962406015038,500,6,5
CHERP+ctrl,0.3451181,0.887146201566793,0.8842105263157896,500,6,5
AARS+ctrl,0.08537429,0.9819296766072512,0.9140350877192982,500,6,5
CARS+ctrl,0.17789516,0.9871993521228433,0.8684210526315789,500,6,5
HARS+ctrl,0.09206575,0.9802803564816713,0.9719298245614034,500,7,5
DAD1+ctrl,0.011764124,0.9936663557891734,0.9929824561403509,500,7,5
IARS2+ctrl,0.0101284245,0.9946687263436615,0.9842105263157893,500,7,5
DDRGK1+ctrl,0.04993819,0.9868673563178163,0.987719298245614,500,7,5
STT3A+ctrl,0.033250514,0.9877429052721709,1.0,500,7,5
SAMM50+ctrl,0.03103621,0.9934156378731132,0.9964912280701754,500,7,5
MRGBP+ctrl,0.33637223,0.926890408154577,0.943859649122807,500,7,5
SYVN1+ctrl,0.027890736,0.9931784062646329,0.9982456140350877,500,7,5
TMEM167A+ctrl,0.12235757,0.9801050256937742,0.9842105263157893,500,7,5
SLC39A7+ctrl,0.08610326,0.9558827929431573,0.9929824561403509,500,7,5
SEC63+ctrl,0.050573446,0.9662150921103603,1.0,500,7,5
ASCC3+ctrl,0.23862395,0.9057637423975393,0.9894736842105263,500,7,5
HSPA5+ctrl,0.85535264,0.6304136565886438,0.7112781954887217,500,7,5
KCTD16+ctrl,0.031234914,0.9967105375944811,0.9969924812030074,500,7,5
CHERP+ctrl,0.34443387,0.8890149792423472,0.8842105263157896,500,7,5
AARS+ctrl,0.08397695,0.9819684168323874,0.9245614035087718,500,7,5
CARS+ctrl,0.17638618,0.9870035499334335,0.8684210526315789,500,7,5
HARS+ctrl,0.09434573,0.9803192783147097,0.9649122807017543,500,8,5
DAD1+ctrl,0.010792779,0.9936190451262519,0.9929824561403509,500,8,5
IARS2+ctrl,0.010745289,0.9943616040982306,0.9842105263157893,500,8,5
DDRGK1+ctrl,0.05250415,0.9872302410658449,0.987719298245614,500,8,5
STT3A+ctrl,0.029723473,0.9882624074816704,1.0,500,8,5
SAMM50+ctrl,0.027582413,0.993821457028389,0.9964912280701754,500,8,5
MRGBP+ctrl,0.33518746,0.9277598434127867,0.943859649122807,500,8,5
SYVN1+ctrl,0.025392283,0.9930852144607343,0.9982456140350877,500,8,5
TMEM167A+ctrl,0.11624968,0.9810348264873028,0.9842105263157893,500,8,5
SLC39A7+ctrl,0.081693,0.957551053725183,0.9929824561403509,500,8,5
SEC63+ctrl,0.047652368,0.969547712054009,1.0,500,8,5
ASCC3+ctrl,0.24037343,0.9074702598154545,0.9894736842105263,500,8,5
HSPA5+ctrl,0.8472942,0.6309752562083304,0.7112781954887217,500,8,5
KCTD16+ctrl,0.02840265,0.9971172455261694,0.9984962406015038,500,8,5
CHERP+ctrl,0.34143734,0.8903446673066355,0.8842105263157896,500,8,5
AARS+ctrl,0.087648295,0.9817502638325095,0.9070175438596491,500,8,5
CARS+ctrl,0.18361601,0.986230974085629,0.8684210526315789,500,8,5
HARS+ctrl,0.09381725,0.9797698324546218,0.9719298245614034,500,9,5
DAD1+ctrl,0.012496655,0.993698475358542,0.9929824561403509,500,9,5
IARS2+ctrl,0.010221701,0.9946167967282236,0.9842105263157893,500,9,5
DDRGK1+ctrl,0.04533423,0.987249795201933,0.987719298245614,500,9,5
STT3A+ctrl,0.034222037,0.9885535414796323,1.0,500,9,5
SAMM50+ctrl,0.031868294,0.9936694051139057,0.9964912280701754,500,9,5
MRGBP+ctrl,0.32769352,0.9285920923575759,0.943859649122807,500,9,5
SYVN1+ctrl,0.031241726,0.9930537505424581,0.9982456140350877,500,9,5
TMEM167A+ctrl,0.12049596,0.9810151299461722,0.9842105263157893,500,9,5
SLC39A7+ctrl,0.08385041,0.9574789772741497,0.9929824561403509,500,9,5
SEC63+ctrl,0.04937322,0.9660991820746858,1.0,500,9,5
ASCC3+ctrl,0.23331411,0.9078585772076622,0.9894736842105263,500,9,5
HSPA5+ctrl,0.8506191,0.6363314921036363,0.7112781954887217,500,9,5
KCTD16+ctrl,0.030217754,0.9967594108857156,0.9969924812030074,500,9,5
CHERP+ctrl,0.3427481,0.888610448280815,0.8842105263157896,500,9,5
AARS+ctrl,0.08406684,0.9822257049381733,0.9245614035087718,500,9,5
CARS+ctrl,0.17731626,0.9871064713224769,0.8684210526315789,500,9,5
HARS+ctrl,0.0941393,0.9793116981163621,0.9719298245614034,500,10,5
DAD1+ctrl,0.0103790555,0.9938659910112619,0.9929824561403509,500,10,5
IARS2+ctrl,0.010599487,0.9944471935741603,0.9842105263157893,500,10,5
DDRGK1+ctrl,0.05450205,0.9870038778171875,0.987719298245614,500,10,5
STT3A+ctrl,0.029215742,0.987791197723709,1.0,500,10,5
SAMM50+ctrl,0.027788896,0.99366020783782,0.9964912280701754,500,10,5
MRGBP+ctrl,0.3377351,0.928886377834715,0.943859649122807,500,10,5
SYVN1+ctrl,0.024802668,0.9928860685322434,0.9982456140350877,500,10,5
TMEM167A+ctrl,0.115455106,0.9806071957573295,0.9842105263157893,500,10,5
SLC39A7+ctrl,0.08357059,0.956285422143992,0.9929824561403509,500,10,5
SEC63+ctrl,0.05122613,0.967515473774256,1.0,500,10,5
ASCC3+ctrl,0.24037203,0.9079891386209056,0.9894736842105263,500,10,5
HSPA5+ctrl,0.844017,0.6308583957143128,0.7112781954887217,500,10,5
KCTD16+ctrl,0.029732756,0.9971253794174118,0.9984962406015038,500,10,5
CHERP+ctrl,0.34284726,0.890653449925594,0.8842105263157896,500,10,5
AARS+ctrl,0.08600244,0.9816651623696089,0.9245614035087718,500,10,5
CARS+ctrl,0.1795977,0.9868904994800687,0.8684210526315789,500,10,5
HARS+ctrl,0.09440167,0.980168947018683,0.9719298245614034,600,1,5
DAD1+ctrl,0.011754253,0.9936328661860898,0.9929824561403509,600,1,5
IARS2+ctrl,0.010695377,0.9943362413905561,0.9842105263157893,600,1,5
DDRGK1+ctrl,0.047382057,0.9873311886913143,0.987719298245614,600,1,5
STT3A+ctrl,0.032212745,0.9885160333942622,1.0,600,1,5
SAMM50+ctrl,0.029588709,0.9940301487222314,0.9964912280701754,600,1,5
MRGBP+ctrl,0.3298005,0.9285229230299592,0.943859649122807,600,1,5
SYVN1+ctrl,0.028799253,0.9933492492418736,0.9982456140350877,600,1,5
TMEM167A+ctrl,0.117840335,0.9816687926650047,0.9842105263157893,600,1,5
SLC39A7+ctrl,0.08134225,0.9583828711183742,0.9929824561403509,600,1,5
SEC63+ctrl,0.048162725,0.9675881571201899,1.0,600,1,5
ASCC3+ctrl,0.23653287,0.9066672589397058,0.9894736842105263,600,1,5
HSPA5+ctrl,0.8455386,0.6383621776476502,0.7112781954887217,600,1,5
KCTD16+ctrl,0.029319324,0.9969237292461912,0.9984962406015038,600,1,5
CHERP+ctrl,0.3425447,0.8889343009795994,0.8842105263157896,600,1,5
AARS+ctrl,0.08691409,0.9819680992513895,0.9140350877192982,600,1,5
CARS+ctrl,0.18081108,0.9867438860237598,0.8684210526315789,600,1,5
HARS+ctrl,0.09591599,0.9797764113172889,0.9719298245614034,600,2,5
DAD1+ctrl,0.0144114345,0.993457971373573,0.9929824561403509,600,2,5
IARS2+ctrl,0.010571663,0.9944258700124919,0.9842105263157893,600,2,5
DDRGK1+ctrl,0.041383337,0.9877627355162986,0.987719298245614,600,2,5
STT3A+ctrl,0.035677433,0.9894846616080031,1.0,600,2,5
SAMM50+ctrl,0.033706266,0.9940575258806348,0.9964912280701754,600,2,5
MRGBP+ctrl,0.32390258,0.9276324424427003,0.943859649122807,600,2,5
SYVN1+ctrl,0.033596378,0.9935309184365906,0.9982456140350877,600,2,5
TMEM167A+ctrl,0.12351438,0.9819740662351251,0.9842105263157893,600,2,5
SLC39A7+ctrl,0.08170392,0.960102939105127,0.9929824561403509,600,2,5
SEC63+ctrl,0.04655008,0.9674140884671942,1.0,600,2,5
ASCC3+ctrl,0.2312724,0.908138703322038,0.9894736842105263,600,2,5
HSPA5+ctrl,0.8522658,0.6402648715302348,0.7112781954887217,600,2,5
KCTD16+ctrl,0.030564507,0.9966563759808196,0.9969924812030074,600,2,5
CHERP+ctrl,0.34466448,0.8876571545260958,0.8842105263157896,600,2,5
AARS+ctrl,0.08597759,0.9823115835897624,0.9140350877192982,600,2,5
CARS+ctrl,0.18090487,0.987101910635829,0.8684210526315789,600,2,5
HARS+ctrl,0.094903976,0.9798044543713331,0.9719298245614034,600,3,5
DAD1+ctrl,0.012280464,0.9937444801907986,0.9929824561403509,600,3,5
IARS2+ctrl,0.010476424,0.9944615080021322,0.9842105263157893,600,3,5
DDRGK1+ctrl,0.04411585,0.9874912516679615,0.987719298245614,600,3,5
STT3A+ctrl,0.033533063,0.9887462703045458,1.0,600,3,5
SAMM50+ctrl,0.03036036,0.9939245316199958,0.9964912280701754,600,3,5
MRGBP+ctrl,0.32381624,0.9297037341166288,0.943859649122807,600,3,5
SYVN1+ctrl,0.03153808,0.9930600691004656,0.9982456140350877,600,3,5
TMEM167A+ctrl,0.11764079,0.9817574555054307,0.9842105263157893,600,3,5
SLC39A7+ctrl,0.081687436,0.9585670520900749,0.9929824561403509,600,3,5
SEC63+ctrl,0.047666717,0.9671532819702406,1.0,600,3,5
ASCC3+ctrl,0.23187914,0.9085104102268815,0.9894736842105263,600,3,5
HSPA5+ctrl,0.8436055,0.641511027701199,0.7112781954887217,600,3,5
KCTD16+ctrl,0.02901896,0.996846494210331,0.9984962406015038,600,3,5
CHERP+ctrl,0.33925197,0.8898562678950839,0.8842105263157896,600,3,5
AARS+ctrl,0.08564168,0.9821485430002213,0.9245614035087718,600,3,5
CARS+ctrl,0.17994587,0.9867720454931259,0.8684210526315789,600,3,5
HARS+ctrl,0.097301744,0.9794290736317635,0.9649122807017543,600,4,5
DAD1+ctrl,0.012409083,0.993779186566826,0.9929824561403509,600,4,5
IARS2+ctrl,0.010502974,0.9944305224344134,0.9842105263157893,600,4,5
DDRGK1+ctrl,0.042996563,0.987734965980053,0.987719298245614,600,4,5
STT3A+ctrl,0.03249954,0.9893287705490366,1.0,600,4,5
SAMM50+ctrl,0.030803436,0.9938930049538612,0.9964912280701754,600,4,5
MRGBP+ctrl,0.32135516,0.9298946398776025,0.943859649122807,600,4,5
SYVN1+ctrl,0.032204896,0.9928316788282245,0.9982456140350877,600,4,5
TMEM167A+ctrl,0.11635665,0.9820032948628068,0.9842105263157893,600,4,5
SLC39A7+ctrl,0.080155104,0.9592795058269985,0.9929824561403509,600,4,5
SEC63+ctrl,0.04777255,0.9671505153237376,1.0,600,4,5
ASCC3+ctrl,0.23041847,0.9095887085422873,0.9894736842105263,600,4,5
HSPA5+ctrl,0.84301805,0.6405126396566629,0.7112781954887217,600,4,5
KCTD16+ctrl,0.028472017,0.9968499232527392,0.9984962406015038,600,4,5
CHERP+ctrl,0.33973724,0.8894989064428955,0.8929824561403509,600,4,5
AARS+ctrl,0.087153174,0.9822247959673405,0.9140350877192982,600,4,5
CARS+ctrl,0.18262486,0.9868479548022151,0.8684210526315789,600,4,5
HARS+ctrl,0.09517188,0.98055774345994,0.9649122807017543,600,5,5
DAD1+ctrl,0.011528111,0.9934124161372893,0.9929824561403509,600,5,5
IARS2+ctrl,0.011059283,0.9941769083961844,0.9789473684210527,600,5,5
DDRGK1+ctrl,0.04926712,0.9874923650058918,0.987719298245614,600,5,5
STT3A+ctrl,0.03059097,0.988928469712846,1.0,600,5,5
SAMM50+ctrl,0.028323326,0.9941524988971651,0.9964912280701754,600,5,5
MRGBP+ctrl,0.3328601,0.9265942822676152,0.943859649122807,600,5,5
SYVN1+ctrl,0.026668692,0.9934418858028948,0.9982456140350877,600,5,5
TMEM167A+ctrl,0.11665709,0.9817572301253676,0.9842105263157893,600,5,5
SLC39A7+ctrl,0.079255335,0.9593280216795392,0.9929824561403509,600,5,5
SEC63+ctrl,0.04552608,0.9701525976888661,1.0,600,5,5
ASCC3+ctrl,0.2379903,0.9069962003268301,0.9894736842105263,600,5,5
HSPA5+ctrl,0.84699017,0.634849239140749,0.7112781954887217,600,5,5
KCTD16+ctrl,0.028212063,0.9970189740488422,0.9984962406015038,600,5,5
CHERP+ctrl,0.3428855,0.8887483394355513,0.8842105263157896,600,5,5
AARS+ctrl,0.088500224,0.9819326517172158,0.9140350877192982,600,5,5
CARS+ctrl,0.185569,0.9861419834196568,0.8684210526315789,600,5,5
HARS+ctrl,0.094066426,0.9796313857659698,0.9649122807017543,600,6,5
DAD1+ctrl,0.012242936,0.9936340568820015,0.9929824561403509,600,6,5
IARS2+ctrl,0.010866442,0.9942616540938616,0.9789473684210527,600,6,5
DDRGK1+ctrl,0.045303278,0.9875366390915588,0.987719298245614,600,6,5
STT3A+ctrl,0.033524167,0.9887328401673585,1.0,600,6,5
SAMM50+ctrl,0.029982489,0.9941326063126326,0.9964912280701754,600,6,5
MRGBP+ctrl,0.3274095,0.9281853181309998,0.943859649122807,600,6,5
SYVN1+ctrl,0.02959665,0.9936112498980947,0.9982456140350877,600,6,5
TMEM167A+ctrl,0.11697039,0.9822474122047424,0.9842105263157893,600,6,5
SLC39A7+ctrl,0.08124836,0.9587492414284497,0.9929824561403509,600,6,5
SEC63+ctrl,0.04787555,0.9673540288858931,1.0,600,6,5
ASCC3+ctrl,0.23344828,0.9076358717866242,0.9894736842105263,600,6,5
HSPA5+ctrl,0.84247696,0.6408994207158685,0.7112781954887217,600,6,5
KCTD16+ctrl,0.029418191,0.9967560400909861,0.9984962406015038,600,6,5
CHERP+ctrl,0.34386265,0.8877591055352241,0.8842105263157896,600,6,5
AARS+ctrl,0.08583357,0.9819296677596867,0.9140350877192982,600,6,5
CARS+ctrl,0.17916918,0.9870266299694777,0.8684210526315789,600,6,5
HARS+ctrl,0.092015155,0.9801750602200627,0.9719298245614034,600,7,5
DAD1+ctrl,0.011164911,0.9936980599886738,0.9929824561403509,600,7,5
IARS2+ctrl,0.010342155,0.994563780259341,0.9842105263157893,600,7,5
DDRGK1+ctrl,0.051338173,0.9869572152092587,0.987719298245614,600,7,5
STT3A+ctrl,0.0321567,0.9876399774802849,1.0,600,7,5
SAMM50+ctrl,0.029445747,0.9935356946662068,0.9964912280701754,600,7,5
MRGBP+ctrl,0.33609647,0.9277834177482873,0.943859649122807,600,7,5
SYVN1+ctrl,0.026643379,0.9931994285434484,0.9982456140350877,600,7,5
TMEM167A+ctrl,0.11845223,0.980468301102519,0.9842105263157893,600,7,5
SLC39A7+ctrl,0.08459816,0.9560506332782097,0.9929824561403509,600,7,5
SEC63+ctrl,0.05074405,0.9665823882387485,1.0,600,7,5
ASCC3+ctrl,0.2391419,0.9057343201711774,0.9894736842105263,600,7,5
HSPA5+ctrl,0.84920156,0.6318918284960091,0.7112781954887217,600,7,5
KCTD16+ctrl,0.03023853,0.9968204391298059,0.9984962406015038,600,7,5
CHERP+ctrl,0.34348688,0.8891705271671526,0.8842105263157896,600,7,5
AARS+ctrl,0.08456395,0.9818363981321454,0.9140350877192982,600,7,5
CARS+ctrl,0.17691937,0.9868876738473773,0.8684210526315789,600,7,5
HARS+ctrl,0.09421363,0.9802633402869105,0.9649122807017543,600,8,5
DAD1+ctrl,0.010936562,0.9935879165423103,0.9929824561403509,600,8,5
IARS2+ctrl,0.010690888,0.994380300398916,0.9842105263157893,600,8,5
DDRGK1+ctrl,0.051991515,0.9871844662120566,0.987719298245614,600,8,5
STT3A+ctrl,0.030099882,0.9882508281152695,1.0,600,8,5
SAMM50+ctrl,0.028015446,0.9938135440461338,0.9964912280701754,600,8,5
MRGBP+ctrl,0.33426696,0.9279811718733981,0.943859649122807,600,8,5
SYVN1+ctrl,0.02580732,0.9931069284793921,0.9982456140350877,600,8,5
TMEM167A+ctrl,0.11678823,0.9809963330626488,0.9842105263157893,600,8,5
SLC39A7+ctrl,0.08180609,0.9575595899950713,0.9929824561403509,600,8,5
SEC63+ctrl,0.04781561,0.9692305172775377,1.0,600,8,5
ASCC3+ctrl,0.24012595,0.9073581430129707,0.9894736842105263,600,8,5
HSPA5+ctrl,0.8485438,0.6307724951766431,0.7112781954887217,600,8,5
KCTD16+ctrl,0.028453456,0.9971219152939739,0.9984962406015038,600,8,5
CHERP+ctrl,0.34161004,0.8902386268018745,0.8842105263157896,600,8,5
AARS+ctrl,0.08728626,0.9817804577760398,0.9245614035087718,600,8,5
CARS+ctrl,0.18300693,0.9863393707200885,0.8684210526315789,600,8,5
HARS+ctrl,0.09383661,0.9798423573374748,0.9719298245614034,600,9,5
DAD1+ctrl,0.012664534,0.9936916257720441,0.9929824561403509,600,9,5
IARS2+ctrl,0.010338581,0.9945442080497742,0.9842105263157893,600,9,5
DDRGK1+ctrl,0.044290833,0.9873868315189611,0.987719298245614,600,9,5
STT3A+ctrl,0.034357034,0.988630648702383,1.0,600,9,5
SAMM50+ctrl,0.031413544,0.9938169587403536,0.9964912280701754,600,9,5
MRGBP+ctrl,0.32559025,0.9288740800693631,0.943859649122807,600,9,5
SYVN1+ctrl,0.031521734,0.9932332386961207,0.9982456140350877,600,9,5
TMEM167A+ctrl,0.11888267,0.981520302593708,0.9842105263157893,600,9,5
SLC39A7+ctrl,0.08275708,0.9579954423825257,0.9929824561403509,600,9,5
SEC63+ctrl,0.04941191,0.9659117037808755,1.0,600,9,5
ASCC3+ctrl,0.23232043,0.9075143742375076,0.9894736842105263,600,9,5
HSPA5+ctrl,0.84689903,0.6397301284596324,0.7112781954887217,600,9,5
KCTD16+ctrl,0.029827816,0.9966816063752049,0.9984962406015038,600,9,5
CHERP+ctrl,0.34203777,0.888463921379298,0.8842105263157896,600,9,5
AARS+ctrl,0.08462241,0.9821864608675241,0.9140350877192982,600,9,5
CARS+ctrl,0.17718233,0.9871449619531631,0.8684210526315789,600,9,5
HARS+ctrl,0.09379381,0.9793889252468944,0.9719298245614034,600,10,5
DAD1+ctrl,0.010285886,0.9938888139440678,0.9929824561403509,600,10,5
IARS2+ctrl,0.010659216,0.9944275808520615,0.9842105263157893,600,10,5
DDRGK1+ctrl,0.054383334,0.9869728793855757,0.987719298245614,600,10,5
STT3A+ctrl,0.02944809,0.9877638188190758,1.0,600,10,5
SAMM50+ctrl,0.027424239,0.99365827254951,0.9964912280701754,600,10,5
MRGBP+ctrl,0.33701932,0.929103551316075,0.943859649122807,600,10,5
SYVN1+ctrl,0.024939787,0.9928565865266137,0.9982456140350877,600,10,5
TMEM167A+ctrl,0.11426267,0.9807518860325217,0.9842105263157893,600,10,5
SLC39A7+ctrl,0.083484456,0.9561915255035274,0.9929824561403509,600,10,5
SEC63+ctrl,0.05113265,0.9674873326785018,1.0,600,10,5
ASCC3+ctrl,0.2391861,0.9083298279438168,0.9894736842105263,600,10,5
HSPA5+ctrl,0.84200686,0.6322145634330809,0.7112781954887217,600,10,5
KCTD16+ctrl,0.02944709,0.9971124025614699,0.9984962406015038,600,10,5
CHERP+ctrl,0.34259877,0.8899238707672339,0.8842105263157896,600,10,5
AARS+ctrl,0.08572306,0.981689577922225,0.9245614035087718,600,10,5
CARS+ctrl,0.17945017,0.9867723044008017,0.8684210526315789,600,10,5
HARS+ctrl,0.095297344,0.9800316598266363,0.9719298245614034,700,1,5
DAD1+ctrl,0.012821282,0.9935347815044224,0.9929824561403509,700,1,5
IARS2+ctrl,0.010686996,0.9943371773697436,0.9842105263157893,700,1,5
DDRGK1+ctrl,0.04410207,0.9875185517594218,0.987719298245614,700,1,5
STT3A+ctrl,0.033685643,0.9889788690488786,1.0,700,1,5
SAMM50+ctrl,0.031100914,0.9941196106374264,0.9964912280701754,700,1,5
MRGBP+ctrl,0.32527596,0.9288596920669079,0.943859649122807,700,1,5
SYVN1+ctrl,0.031262305,0.9933611944434233,0.9982456140350877,700,1,5
TMEM167A+ctrl,0.119485565,0.9818912986665964,0.9842105263157893,700,1,5
SLC39A7+ctrl,0.08082918,0.9594109597383067,0.9929824561403509,700,1,5
SEC63+ctrl,0.04704468,0.9676409004641755,1.0,700,1,5
ASCC3+ctrl,0.23376389,0.9075112720020115,0.9894736842105263,700,1,5
HSPA5+ctrl,0.846843,0.6404628679156303,0.7112781954887217,700,1,5
KCTD16+ctrl,0.02939539,0.9968371141003445,0.9984962406015038,700,1,5
CHERP+ctrl,0.34224406,0.8887555955443531,0.8842105263157896,700,1,5
AARS+ctrl,0.086829044,0.9821464386768639,0.9140350877192982,700,1,5
CARS+ctrl,0.18136649,0.9868140919134021,0.8684210526315789,700,1,5
HARS+ctrl,0.09586969,0.9797671278938651,0.9649122807017543,700,2,5
DAD1+ctrl,0.014097744,0.9934564038412645,0.9929824561403509,700,2,5
IARS2+ctrl,0.010560919,0.9944267575629056,0.9842105263157893,700,2,5
DDRGK1+ctrl,0.041917875,0.9877585594367702,0.987719298245614,700,2,5
STT3A+ctrl,0.035266023,0.9894577685045078,1.0,700,2,5
SAMM50+ctrl,0.033333424,0.9940459332428873,0.9964912280701754,700,2,5
MRGBP+ctrl,0.32449877,0.9277429080102593,0.943859649122807,700,2,5
SYVN1+ctrl,0.03310475,0.9934791738633066,0.9982456140350877,700,2,5
TMEM167A+ctrl,0.12337172,0.9819118324667215,0.9842105263157893,700,2,5
SLC39A7+ctrl,0.08168986,0.9600084978737868,0.9929824561403509,700,2,5
SEC63+ctrl,0.046092592,0.9678772972620209,1.0,700,2,5
ASCC3+ctrl,0.23192883,0.9082918406929821,0.9894736842105263,700,2,5
HSPA5+ctrl,0.85279673,0.6390362763777375,0.7112781954887217,700,2,5
KCTD16+ctrl,0.030391926,0.9967374045627366,0.9969924812030074,700,2,5
CHERP+ctrl,0.34455281,0.8879307935712859,0.8842105263157896,700,2,5
AARS+ctrl,0.085929506,0.9823087900876999,0.9245614035087718,700,2,5
CARS+ctrl,0.18138105,0.9870047802105546,0.8684210526315789,700,2,5
HARS+ctrl,0.09458691,0.9799429522827268,0.9719298245614034,700,3,5
DAD1+ctrl,0.012390854,0.993716212164145,0.9929824561403509,700,3,5
IARS2+ctrl,0.0104438225,0.994480128865689,0.9842105263157893,700,3,5
DDRGK1+ctrl,0.04410073,0.9874404747679364,0.987719298245614,700,3,5
